Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
4,2/4/2011,FALSE,34.61,2.996,NA,NA,NA,NA,127.7195806,6.51
4,2/11/2011,TRUE,33.29,3.033,NA,NA,NA,NA,127.859129,6.51
4,2/18/2011,FALSE,48.17,3.058,NA,NA,NA,NA,127.99525,6.51
4,2/25/2011,FALSE,49,3.087,NA,NA,NA,NA,128.13,6.51
4,3/4/2011,FALSE,46.56,3.305,NA,NA,NA,NA,128.26475,6.51
4,3/11/2011,FALSE,50.93,3.461,NA,NA,NA,NA,128.3995,6.51
4,3/18/2011,FALSE,51.86,3.495,NA,NA,NA,NA,128.5121935,6.51
4,3/25/2011,FALSE,59.1,3.48,NA,NA,NA,NA,128.6160645,6.51
4,4/1/2011,FALSE,56.99,3.521,NA,NA,NA,NA,128.7199355,5.946
4,4/8/2011,FALSE,62.61,3.605,NA,NA,NA,NA,128.8238065,5.946
4,4/15/2011,FALSE,62.34,3.724,NA,NA,NA,NA,128.9107333,5.946
4,4/22/2011,FALSE,68.8,3.781,NA,NA,NA,NA,128.9553,5.946
4,4/29/2011,FALSE,64.22,3.781,NA,NA,NA,NA,128.9998667,5.946
4,5/6/2011,FALSE,63.41,3.866,NA,NA,NA,NA,129.0444333,5.946
4,5/13/2011,FALSE,70.65,3.872,NA,NA,NA,NA,129.089,5.946
4,5/20/2011,FALSE,70.49,3.881,NA,NA,NA,NA,129.0756774,5.946
4,5/27/2011,FALSE,73.65,3.771,NA,NA,NA,NA,129.0623548,5.946
4,6/3/2011,FALSE,78.26,3.683,NA,NA,NA,NA,129.0490323,5.946
4,6/10/2011,FALSE,80.05,3.64,NA,NA,NA,NA,129.0357097,5.946
4,6/17/2011,FALSE,83.51,3.618,NA,NA,NA,NA,129.0432,5.946
4,6/24/2011,FALSE,81.85,3.57,NA,NA,NA,NA,129.0663,5.946
4,7/1/2011,FALSE,84.54,3.504,NA,NA,NA,NA,129.0894,5.644
4,7/8/2011,FALSE,84.59,3.469,NA,NA,NA,NA,129.1125,5.644
4,7/15/2011,FALSE,83.27,3.563,NA,NA,NA,NA,129.1338387,5.644
4,7/22/2011,FALSE,82.84,3.627,NA,NA,NA,NA,129.1507742,5.644
4,7/29/2011,FALSE,84.36,3.659,NA,NA,NA,NA,129.1677097,5.644
4,8/5/2011,FALSE,86.09,3.662,NA,NA,NA,NA,129.1846452,5.644
4,8/12/2011,FALSE,82.98,3.617,NA,NA,NA,NA,129.2015806,5.644
4,8/19/2011,FALSE,82.77,3.55,NA,NA,NA,NA,129.2405806,5.644
4,8/26/2011,FALSE,81.47,3.523,NA,NA,NA,NA,129.2832581,5.644
4,9/2/2011,FALSE,77.99,3.533,NA,NA,NA,NA,129.3259355,5.644
4,9/9/2011,TRUE,73.34,3.554,NA,NA,NA,NA,129.3686129,5.644
4,9/16/2011,FALSE,72.76,3.532,NA,NA,NA,NA,129.4306,5.644
4,9/23/2011,FALSE,69.23,3.473,NA,NA,NA,NA,129.5183333,5.644
4,9/30/2011,FALSE,72.15,3.371,NA,NA,NA,NA,129.6060667,5.644
4,10/7/2011,FALSE,65.79,3.299,NA,NA,NA,NA,129.6938,5.143
4,10/14/2011,FALSE,63.75,3.283,NA,NA,NA,NA,129.7706452,5.143
4,10/21/2011,FALSE,64.79,3.361,NA,NA,NA,NA,129.7821613,5.143
4,10/28/2011,FALSE,55.31,3.362,NA,NA,NA,NA,129.7936774,5.143
4,11/4/2011,FALSE,49.86,3.322,NA,NA,NA,NA,129.8051935,5.143
4,11/11/2011,FALSE,47.12,3.286,12851.52,16658.47,430.13,5630.01,129.8167097,5.143
4,11/18/2011,FALSE,50.44,3.294,4539.94,840.56,372.9,613.96,129.8268333,5.143
4,11/25/2011,TRUE,47.96,3.225,561.45,137.88,83340.33,44.04,129.8364,5.143
4,12/2/2011,FALSE,38.71,3.176,9762.39,160.94,2260.29,4767.86,129.8459667,5.143
4,12/9/2011,FALSE,31.64,3.153,5857.72,30,984.98,4692.5,129.8555333,5.143
4,12/16/2011,FALSE,36.44,3.149,2756.67,72.3,1790.15,777.65,129.8980645,5.143
4,12/23/2011,FALSE,35.92,3.103,2461.94,69.05,2938.24,52,129.9845484,5.143
4,12/30/2011,TRUE,36.89,3.119,3496.13,72413.71,399.77,776.26,130.0710323,5.143
4,1/6/2012,FALSE,38.64,3.158,7857.71,38677.72,234,863.22,130.1575161,4.607
4,1/13/2012,FALSE,34.41,3.263,3666.28,14553.37,76.37,820.37,130.244,4.607
4,1/20/2012,FALSE,42.09,3.273,2109.41,7040.02,44.16,918.36,130.2792258,4.607
4,1/27/2012,FALSE,40.31,3.29,1346.06,3740.12,46.16,445.47,130.3144516,4.607
4,2/3/2012,FALSE,41.81,3.354,50820.76,4033.29,285.11,48086.64,130.3496774,4.607
4,2/10/2012,TRUE,33,3.411,11374.63,7208.51,118.37,12869.78,130.3849032,4.607
4,2/17/2012,FALSE,34.19,3.493,14225.99,11049.65,17.36,11912.49,130.4546207,4.607
4,2/24/2012,FALSE,41.31,3.541,9777.71,4703.88,5.4,1179.72,130.5502069,4.607
4,3/2/2012,FALSE,50.38,3.619,18564.88,1394.86,32.93,10714.6,130.6457931,4.607
4,3/9/2012,FALSE,53.63,3.667,8779.57,602.02,8.53,1103.64,130.7413793,4.607
4,3/16/2012,FALSE,59.81,3.707,5669.21,37.12,NA,8540.87,130.8261935,4.607
4,3/23/2012,FALSE,59.07,3.759,8806.8,-10.5,5.99,739.14,130.8966452,4.607
4,3/30/2012,FALSE,72.63,3.82,2565.8,442.52,6.5,487.66,130.9670968,4.607
4,4/6/2012,FALSE,67.69,3.864,11341.17,NA,73.38,5677.89,131.0375484,4.308
4,4/13/2012,FALSE,68.69,3.881,12506.74,5941.43,30.84,3915.29,131.108,4.308
4,4/20/2012,FALSE,68.6,3.864,2774.39,4279.41,43.43,2409.97,131.1173333,4.308
4,4/27/2012,FALSE,76.47,3.81,3993.66,97.77,26.68,113.37,131.1266667,4.308
4,5/4/2012,FALSE,80.14,3.747,13737.91,NA,93.65,6993.97,131.136,4.308
4,5/11/2012,FALSE,67.64,3.685,20499.88,86,103.05,5005.96,131.1453333,4.308
4,5/18/2012,FALSE,68.43,3.62,6531.12,NA,99.91,2290.18,131.0983226,4.308
4,5/25/2012,FALSE,77.47,3.551,4330.02,436,862.31,3268.41,131.0287742,4.308
4,6/1/2012,FALSE,77.41,3.483,10165.22,8.6,47.93,2676.33,130.9592258,4.308
4,6/8/2012,FALSE,78.11,3.433,7429.46,249.8,7.86,4235.27,130.8896774,4.308
4,6/15/2012,FALSE,80.94,3.372,16063.84,84,0.22,2105.39,130.8295333,4.308
4,6/22/2012,FALSE,81.63,3.329,6619.2,351.22,3.48,5390.02,130.7929,4.308
4,6/29/2012,FALSE,84.23,3.257,3756.11,211.6,NA,2114.26,130.7562667,4.308
4,7/6/2012,FALSE,80.37,3.187,9789.03,90,157.62,10671.47,130.7196333,4.077
4,7/13/2012,FALSE,76.86,3.224,11075.38,151,17.27,3810.25,130.683,4.077
4,7/20/2012,FALSE,79.14,3.263,4799.23,47.55,30.56,634.78,130.7012903,4.077
4,7/27/2012,FALSE,81.06,3.356,7011.68,68.7,4.26,13565.83,130.7195806,4.077
4,8/3/2012,FALSE,83.86,3.374,29127.2,42.27,58.34,22663.73,130.737871,4.077
4,8/10/2012,FALSE,83.21,3.476,16996.42,36.6,60.94,4777.2,130.7561613,4.077
4,8/17/2012,FALSE,81.41,3.552,2531.63,15.04,5.54,1269.13,130.7909677,4.077
4,8/24/2012,FALSE,75.76,3.61,9983.59,NA,23.4,8115.89,130.8381613,4.077
4,8/31/2012,FALSE,76.47,3.646,19617.58,1.02,68.29,7187.73,130.8853548,4.077
4,9/7/2012,TRUE,82.09,3.709,9082.61,16,59.06,7217.88,130.9325484,4.077
4,9/14/2012,FALSE,68.2,3.706,13802.34,NA,23.12,3643.77,130.9776667,4.077
4,9/21/2012,FALSE,68.97,3.721,11214.89,5.73,16.84,6376.86,131.0103333,4.077
4,9/28/2012,FALSE,71.74,3.666,5333.92,5.73,2.94,1931.02,131.043,4.077
4,10/5/2012,FALSE,63.07,3.62,5918.34,NA,126.57,3674.49,131.0756667,3.879
4,10/12/2012,FALSE,57.11,3.603,4975.39,NA,61.17,1513.17,131.1083333,3.879
4,10/19/2012,FALSE,64.46,3.61,6313.84,NA,15.05,2421.08,131.1499677,3.879
4,10/26/2012,FALSE,63.64,3.514,1763.13,88.76,66.76,NA,131.1930968,3.879
4,11/2/2012,FALSE,53.31,3.404,3717.8,7665.66,23,190.24,131.2362258,3.879
4,11/9/2012,FALSE,59.47,3.337,28299.04,6412.64,73.18,9912.23,131.2793548,3.879
4,11/16/2012,FALSE,49.86,3.271,14400.63,409.67,205.09,1497.33,131.3258,3.879
4,11/23/2012,TRUE,55.09,3.233,3365.61,6.93,93310.3,497.28,131.3766667,3.879
4,11/30/2012,FALSE,50.91,3.24,4642.37,NA,5146.88,243.5,131.4275333,3.879
4,12/7/2012,FALSE,53.67,3.227,10755.57,NA,822,2966,131.4784,3.879
4,12/14/2012,FALSE,42.57,3.193,3409.42,NA,180,764.25,131.537,3.879
4,12/21/2012,FALSE,44.8,3.112,3564.6,137.92,118.28,21.32,131.642,3.879
4,12/28/2012,TRUE,37.93,3.125,7712.77,50636.71,347,6.24,131.747,3.879
4,1/4/2013,FALSE,33.11,3.177,9471.27,42065.3,56.17,NA,131.852,3.921
4,1/11/2013,FALSE,38.92,3.235,4749.65,23457.11,4.22,522.96,131.957,3.921
4,1/18/2013,FALSE,34.06,3.232,5219.94,3758.9,12.1,23.97,132.030871,3.921
4,1/25/2013,FALSE,47.49,3.22,15302.22,1652.63,0.3,1257.32,132.0922903,3.921
4,2/1/2013,FALSE,49.07,3.232,27134.98,861.18,870.2,29210.08,132.1537097,3.921
4,2/8/2013,TRUE,49.86,3.401,56705.09,564.98,521.82,45331.3,132.215129,3.921
4,2/15/2013,FALSE,44.7,3.451,41326.97,10303.91,630.8,17516.52,132.2725714,3.921
4,2/22/2013,FALSE,44.68,3.602,15128.45,10149.27,31.4,6451.6,132.3200714,3.921
4,3/1/2013,FALSE,42.56,3.694,27132.59,762.39,3.2,1621.99,132.3675714,3.921
4,3/8/2013,FALSE,53.21,3.647,23306.04,779.6,164.42,12389.6,132.4150714,3.921
4,3/15/2013,FALSE,53.39,3.611,9361.09,NA,28.59,3602.71,132.4668065,3.921
4,3/22/2013,FALSE,58.55,3.593,17721.81,NA,513.5,4370.01,132.529129,3.921
4,3/29/2013,FALSE,50.36,3.575,3949.07,NA,489.46,182,132.5914516,3.921
4,4/5/2013,FALSE,57.7,3.552,8031.33,12906.43,641.98,4801.53,132.6537742,3.896
4,4/12/2013,FALSE,60.06,3.504,7876.11,1269.44,201.06,2776.58,132.7160968,3.896
4,4/19/2013,FALSE,63.28,3.436,3578.12,96.18,183.6,358.15,132.7160968,3.896
4,4/26/2013,FALSE,58.15,3.397,3087.47,NA,199.38,82.48,132.7160968,3.896
4,5/3/2013,FALSE,64.18,3.369,13789.79,14,218.21,7299.53,NA,NA
4,5/10/2013,FALSE,64.01,3.371,10686.88,388.94,118.4,4406.85,NA,NA
4,5/17/2013,FALSE,70.5,3.437,12026.21,272.94,23.04,2030.97,NA,NA
4,5/24/2013,FALSE,76.73,3.462,3560.92,144.06,723.61,3657.09,NA,NA
4,5/31/2013,FALSE,79.17,3.438,2536.65,443.94,483.9,28.76,NA,NA
4,6/7/2013,FALSE,78.11,3.413,14278.29,529.53,566.96,11824.87,NA,NA
4,6/14/2013,FALSE,79.24,3.415,14141.85,760.84,1125.14,4775.63,NA,NA
4,6/21/2013,FALSE,79.1,3.453,3423.81,176.93,457.43,7953.47,NA,NA
4,6/28/2013,FALSE,86.29,3.452,6723.27,358.37,3,3450.8,NA,NA
4,7/5/2013,FALSE,76.96,3.385,17126.22,933.43,1334.16,14191.01,NA,NA
4,7/12/2013,FALSE,82.3,3.368,6501.43,1464.81,124.97,3809.96,NA,NA
4,7/19/2013,FALSE,73.29,3.518,4191.78,440.36,173.66,534.56,NA,NA
4,7/26/2013,FALSE,78.96,3.58,1577.6,687.89,9.6,314.64,NA,NA
5,2/5/2010,FALSE,39.7,2.572,NA,NA,NA,NA,211.6539716,6.566
5,2/12/2010,TRUE,39.81,2.548,NA,NA,NA,NA,211.8004698,6.566
5,2/19/2010,FALSE,41.14,2.514,NA,NA,NA,NA,211.8471283,6.566
5,2/26/2010,FALSE,46.7,2.561,NA,NA,NA,NA,211.8771468,6.566
5,3/5/2010,FALSE,48.89,2.625,NA,NA,NA,NA,211.9071653,6.566
5,3/12/2010,FALSE,58.5,2.667,NA,NA,NA,NA,211.9371839,6.566
5,3/19/2010,FALSE,55.46,2.72,NA,NA,NA,NA,211.770897,6.566
5,3/26/2010,FALSE,52.47,2.732,NA,NA,NA,NA,211.5718925,6.566
5,4/2/2010,FALSE,63.18,2.719,NA,NA,NA,NA,211.372888,6.465
5,4/9/2010,FALSE,65.19,2.77,NA,NA,NA,NA,211.1738835,6.465
5,4/16/2010,FALSE,65.3,2.808,NA,NA,NA,NA,211.0388528,6.465
5,4/23/2010,FALSE,65.13,2.795,NA,NA,NA,NA,210.9891204,6.465
5,4/30/2010,FALSE,67.53,2.78,NA,NA,NA,NA,210.939388,6.465
5,5/7/2010,FALSE,71.53,2.835,NA,NA,NA,NA,210.8896556,6.465
5,5/14/2010,FALSE,74.79,2.854,NA,NA,NA,NA,210.8872772,6.465
5,5/21/2010,FALSE,75.2,2.826,NA,NA,NA,NA,211.169023,6.465
5,5/28/2010,FALSE,79.81,2.759,NA,NA,NA,NA,211.4507688,6.465
5,6/4/2010,FALSE,79.54,2.705,NA,NA,NA,NA,211.7325146,6.465
5,6/11/2010,FALSE,80.7,2.668,NA,NA,NA,NA,212.0142605,6.465
5,6/18/2010,FALSE,83.91,2.637,NA,NA,NA,NA,212.0119769,6.465
5,6/25/2010,FALSE,83.72,2.653,NA,NA,NA,NA,211.8960815,6.465
5,7/2/2010,FALSE,81.25,2.669,NA,NA,NA,NA,211.7801861,6.496
5,7/9/2010,FALSE,81.14,2.642,NA,NA,NA,NA,211.6642907,6.496
5,7/16/2010,FALSE,83.98,2.623,NA,NA,NA,NA,211.6561123,6.496
5,7/23/2010,FALSE,83.66,2.608,NA,NA,NA,NA,211.7915565,6.496
5,7/30/2010,FALSE,82.46,2.64,NA,NA,NA,NA,211.9270006,6.496
5,8/6/2010,FALSE,86.1,2.627,NA,NA,NA,NA,212.0624447,6.496
5,8/13/2010,FALSE,87.41,2.692,NA,NA,NA,NA,212.1978889,6.496
5,8/20/2010,FALSE,87.71,2.664,NA,NA,NA,NA,212.1608984,6.496
5,8/27/2010,FALSE,87.05,2.619,NA,NA,NA,NA,212.123908,6.496
5,9/3/2010,FALSE,84.06,2.577,NA,NA,NA,NA,212.0869176,6.496
5,9/10/2010,TRUE,79.86,2.565,NA,NA,NA,NA,212.0499271,6.496
5,9/17/2010,FALSE,82.28,2.582,NA,NA,NA,NA,212.0769346,6.496
5,9/24/2010,FALSE,78.53,2.624,NA,NA,NA,NA,212.1519404,6.496
5,10/1/2010,FALSE,71.1,2.603,NA,NA,NA,NA,212.2269463,6.768
5,10/8/2010,FALSE,64.99,2.633,NA,NA,NA,NA,212.3019522,6.768
5,10/15/2010,FALSE,68.11,2.72,NA,NA,NA,NA,212.3691867,6.768
5,10/22/2010,FALSE,70.96,2.725,NA,NA,NA,NA,212.4169928,6.768
5,10/29/2010,FALSE,70.58,2.716,NA,NA,NA,NA,212.464799,6.768
5,11/5/2010,FALSE,58.88,2.689,NA,NA,NA,NA,212.5126051,6.768
5,11/12/2010,FALSE,62.37,2.728,NA,NA,NA,NA,212.5604113,6.768
5,11/19/2010,FALSE,52.52,2.771,NA,NA,NA,NA,212.445487,6.768
5,11/26/2010,TRUE,66.15,2.735,NA,NA,NA,NA,212.303441,6.768
5,12/3/2010,FALSE,51.31,2.708,NA,NA,NA,NA,212.1613951,6.768
5,12/10/2010,FALSE,48.27,2.843,NA,NA,NA,NA,212.0193491,6.768
5,12/17/2010,FALSE,51.61,2.869,NA,NA,NA,NA,211.9580815,6.768
5,12/24/2010,FALSE,55.01,2.886,NA,NA,NA,NA,211.9573978,6.768
5,12/31/2010,TRUE,49.79,2.943,NA,NA,NA,NA,211.9567142,6.768
5,1/7/2011,FALSE,48.3,2.976,NA,NA,NA,NA,211.9560305,6.634
5,1/14/2011,FALSE,37.74,2.983,NA,NA,NA,NA,212.008514,6.634
5,1/21/2011,FALSE,45.41,3.016,NA,NA,NA,NA,212.3800012,6.634
5,1/28/2011,FALSE,44.5,3.01,NA,NA,NA,NA,212.7514884,6.634
5,2/4/2011,FALSE,41.67,2.989,NA,NA,NA,NA,213.1229755,6.634
5,2/11/2011,TRUE,38.25,3.022,NA,NA,NA,NA,213.4944627,6.634
5,2/18/2011,FALSE,58.83,3.045,NA,NA,NA,NA,213.8068304,6.634
5,2/25/2011,FALSE,63.35,3.065,NA,NA,NA,NA,214.0955503,6.634
5,3/4/2011,FALSE,60.35,3.288,NA,NA,NA,NA,214.3842702,6.634
5,3/11/2011,FALSE,55.74,3.459,NA,NA,NA,NA,214.6729901,6.634
5,3/18/2011,FALSE,64.31,3.488,NA,NA,NA,NA,214.9257339,6.634
5,3/25/2011,FALSE,70.71,3.473,NA,NA,NA,NA,215.1640872,6.634
5,4/1/2011,FALSE,61.5,3.524,NA,NA,NA,NA,215.4024406,6.489
5,4/8/2011,FALSE,69.64,3.622,NA,NA,NA,NA,215.6407939,6.489
5,4/15/2011,FALSE,72.02,3.743,NA,NA,NA,NA,215.8592673,6.489
5,4/22/2011,FALSE,74.34,3.807,NA,NA,NA,NA,216.0280407,6.489
5,4/29/2011,FALSE,74.75,3.81,NA,NA,NA,NA,216.1968142,6.489
5,5/6/2011,FALSE,66.27,3.906,NA,NA,NA,NA,216.3655877,6.489
5,5/13/2011,FALSE,77.38,3.899,NA,NA,NA,NA,216.5343611,6.489
5,5/20/2011,FALSE,71.37,3.907,NA,NA,NA,NA,216.3023847,6.489
5,5/27/2011,FALSE,80.14,3.786,NA,NA,NA,NA,216.0704083,6.489
5,6/3/2011,FALSE,83.81,3.699,NA,NA,NA,NA,215.8384319,6.489
5,6/10/2011,FALSE,83.61,3.648,NA,NA,NA,NA,215.6064555,6.489
5,6/17/2011,FALSE,86.84,3.637,NA,NA,NA,NA,215.560463,6.489
5,6/24/2011,FALSE,84.76,3.594,NA,NA,NA,NA,215.6539583,6.489
5,7/1/2011,FALSE,85.81,3.524,NA,NA,NA,NA,215.7474537,6.529
5,7/8/2011,FALSE,86.64,3.48,NA,NA,NA,NA,215.8409491,6.529
5,7/15/2011,FALSE,88.64,3.575,NA,NA,NA,NA,215.9250696,6.529
5,7/22/2011,FALSE,86.97,3.651,NA,NA,NA,NA,215.985753,6.529
5,7/29/2011,FALSE,89.42,3.682,NA,NA,NA,NA,216.0464364,6.529
5,8/5/2011,FALSE,91.07,3.684,NA,NA,NA,NA,216.1071198,6.529
5,8/12/2011,FALSE,90.16,3.638,NA,NA,NA,NA,216.1678032,6.529
5,8/19/2011,FALSE,89.35,3.554,NA,NA,NA,NA,216.2311855,6.529
5,8/26/2011,FALSE,89.18,3.523,NA,NA,NA,NA,216.2950176,6.529
5,9/2/2011,FALSE,90.38,3.533,NA,NA,NA,NA,216.3588498,6.529
5,9/9/2011,TRUE,79.04,3.546,NA,NA,NA,NA,216.4226819,6.529
5,9/16/2011,FALSE,83.55,3.526,NA,NA,NA,NA,216.6033083,6.529
5,9/23/2011,FALSE,78.01,3.467,NA,NA,NA,NA,216.9396605,6.529
5,9/30/2011,FALSE,81.16,3.355,NA,NA,NA,NA,217.2760127,6.529
5,10/7/2011,FALSE,71.64,3.285,NA,NA,NA,NA,217.6123648,6.3
5,10/14/2011,FALSE,72.36,3.274,NA,NA,NA,NA,217.9237458,6.3
5,10/21/2011,FALSE,66.9,3.353,NA,NA,NA,NA,218.0852999,6.3
5,10/28/2011,FALSE,69.27,3.372,NA,NA,NA,NA,218.2468539,6.3
5,11/4/2011,FALSE,56.71,3.332,NA,NA,NA,NA,218.408408,6.3
5,11/11/2011,FALSE,60.71,3.297,2971.48,1943.2,60.03,757.33,218.5699621,6.3
5,11/18/2011,FALSE,64.33,3.308,952.21,116.11,95.01,295.13,218.793912,6.3
5,11/25/2011,TRUE,61.93,3.236,107.42,7,29333.06,8,219.0428204,6.3
5,12/2/2011,FALSE,51.14,3.172,2359.44,4,658.01,901.67,219.2917287,6.3
5,12/9/2011,FALSE,44.12,3.158,2546.5,NA,83.07,523.27,219.540637,6.3
5,12/16/2011,FALSE,54.42,3.159,802.42,NA,78.77,319.84,219.7596266,6.3
5,12/23/2011,FALSE,50.33,3.112,225.21,0.15,427.57,NA,219.9387246,6.3
5,12/30/2011,TRUE,45.62,3.129,1938.28,17079.76,72.93,162.33,220.1178226,6.3
5,1/6/2012,FALSE,50.21,3.157,4602.39,6733.6,35.03,621.64,220.2969205,5.943
5,1/13/2012,FALSE,48.86,3.261,3408.93,3666.32,1.71,137.88,220.4760185,5.943
5,1/20/2012,FALSE,54.65,3.268,761.25,2100.24,NA,132.63,220.5694104,5.943
5,1/27/2012,FALSE,54.63,3.29,573.64,969.68,NA,12,220.6628023,5.943
5,2/3/2012,FALSE,57.35,3.36,23811.41,1349.62,23.82,14928.42,220.7561941,5.943
5,2/10/2012,TRUE,48.57,3.409,4239.28,2725.8,1.53,3682.89,220.849586,5.943
5,2/17/2012,FALSE,48.25,3.51,5548.48,1958.52,1.76,2662.84,221.0106341,5.943
5,2/24/2012,FALSE,57.75,3.555,2220.32,1407.4,NA,145.46,221.2224243,5.943
5,3/2/2012,FALSE,60.66,3.63,6172.7,123.32,1,3063.26,221.4342146,5.943
5,3/9/2012,FALSE,57.69,3.669,1842.42,51.27,2,109.67,221.6460048,5.943
5,3/16/2012,FALSE,63.55,3.734,1879.87,30.7,2.24,585.12,221.7989713,5.943
5,3/23/2012,FALSE,64.44,3.787,694.24,32.75,5.59,210.09,221.8735063,5.943
5,3/30/2012,FALSE,67.76,3.845,5097.87,25.2,2.7,322.57,221.9480412,5.943
5,4/6/2012,FALSE,70.4,3.891,5174.35,NA,6.48,1489.1,222.0225762,5.801
5,4/13/2012,FALSE,70.56,3.891,1562.33,758.49,NA,206,222.0971111,5.801
5,4/20/2012,FALSE,67.33,3.877,1197.53,225.78,3,247.94,222.1512315,5.801
5,4/27/2012,FALSE,68.96,3.814,1127.44,NA,5.05,33.35,222.2053519,5.801
5,5/4/2012,FALSE,77.1,3.749,6396.61,NA,83.63,1183.64,222.2594722,5.801
5,5/11/2012,FALSE,73.45,3.688,4668.2,NA,42.75,709.19,222.3135926,5.801
5,5/18/2012,FALSE,70.45,3.63,2639.05,NA,65.34,243.73,222.330443,5.801
5,5/25/2012,FALSE,78.23,3.561,3784.86,NA,431.99,225.2,222.3323853,5.801
5,6/1/2012,FALSE,79.72,3.501,2840.78,NA,41.58,393.41,222.3343277,5.801
5,6/8/2012,FALSE,81.02,3.452,4488.47,NA,0.24,231.16,222.33627,5.801
5,6/15/2012,FALSE,81.64,3.393,1911.02,0.95,0.04,570.11,222.3492901,5.801
5,6/22/2012,FALSE,80.57,3.346,2046.93,8.8,NA,677.36,222.3900046,5.801
5,6/29/2012,FALSE,87.08,3.286,1053.25,12.75,NA,113.8,222.4307191,5.801
5,7/6/2012,FALSE,82.35,3.227,2592.37,2.65,52.06,914.36,222.4714336,5.603
5,7/13/2012,FALSE,80.78,3.256,1471.06,1,12,889.18,222.5121481,5.603
5,7/20/2012,FALSE,81.05,3.311,964.82,13.48,3.39,278.93,222.5209358,5.603
5,7/27/2012,FALSE,85.06,3.407,2696.67,7.75,0.36,3104.68,222.5297234,5.603
5,8/3/2012,FALSE,86.91,3.417,7365.26,14.48,0.7,3640.7,222.5385111,5.603
5,8/10/2012,FALSE,86.96,3.494,3261.56,15,0.5,1687.13,222.5472987,5.603
5,8/17/2012,FALSE,87.52,3.571,1649.56,-10.98,2.31,1955.75,222.6276753,5.603
5,8/24/2012,FALSE,79.45,3.62,1985.37,68,4.54,627.6,222.7617437,5.603
5,8/31/2012,FALSE,84.25,3.638,5211.69,49,13,2799.14,222.8958121,5.603
5,9/7/2012,TRUE,86.3,3.73,2797.26,1.9,9.61,968.75,223.0298805,5.603
5,9/14/2012,FALSE,76.65,3.717,2027.18,4,4.55,1354.97,223.1734167,5.603
5,9/21/2012,FALSE,71.09,3.721,3033.26,5.73,1.1,83.82,223.3737593,5.603
5,9/28/2012,FALSE,78.33,3.666,1279.39,NA,0.55,425.98,223.5741019,5.603
5,10/5/2012,FALSE,71.17,3.617,2048.94,NA,6.02,1121.58,223.7744444,5.422
5,10/12/2012,FALSE,66.24,3.601,1355.87,NA,4,453.98,223.974787,5.422
5,10/19/2012,FALSE,69.17,3.594,908.91,NA,NA,NA,224.0192873,5.422
5,10/26/2012,FALSE,71.7,3.506,1547.61,1.74,NA,133.31,224.0378139,5.422
5,11/2/2012,FALSE,57.83,3.386,3526.61,1163.63,2.31,514.05,224.0563405,5.422
5,11/9/2012,FALSE,64.61,3.314,2548.02,2037.54,1.95,303.93,224.0748671,5.422
5,11/16/2012,FALSE,56.89,3.252,1631.01,-35.74,15.46,326.59,224.1066241,5.422
5,11/23/2012,TRUE,59.07,3.211,310.95,NA,43319.43,46.61,224.1560216,5.422
5,11/30/2012,FALSE,56.2,3.207,2077.6,NA,2752.82,8.82,224.2054191,5.422
5,12/7/2012,FALSE,66.13,3.198,2472.7,NA,68,105.14,224.2548167,5.422
5,12/14/2012,FALSE,52.44,3.168,4007.5,NA,0.49,4.97,224.314405,5.422
5,12/21/2012,FALSE,58.63,3.098,1344.9,NA,15,NA,224.4351383,5.422
5,12/28/2012,TRUE,47.47,3.108,6052.63,13017.25,60.81,72.8,224.5558716,5.422
5,1/4/2013,FALSE,41.77,3.161,878.13,10409.38,NA,NA,224.6766048,5.494
5,1/11/2013,FALSE,49.5,3.243,2372.65,4414.85,1.04,37.36,224.7973381,5.494
5,1/18/2013,FALSE,45.08,3.237,2752.63,1329.85,1.14,600.58,224.8311254,5.494
5,1/25/2013,FALSE,57.05,3.227,1156.2,355.57,NA,54.2,224.8301344,5.494
5,2/1/2013,FALSE,58.99,3.244,4697.68,637.17,30,5803.02,224.8291434,5.494
5,2/8/2013,TRUE,59.05,3.417,21533.52,271.06,80.55,10897.89,224.8281523,5.494
5,2/15/2013,FALSE,53.09,3.475,3763.73,742.56,NA,1112.05,224.86875,5.494
5,2/22/2013,FALSE,54.1,3.597,3229.38,166.06,NA,7.38,225.0133194,5.494
5,3/1/2013,FALSE,49.47,3.711,3090.32,25.23,NA,18.75,225.1578889,5.494
5,3/8/2013,FALSE,53.16,3.658,6476.98,41.8,2,1334.42,225.3024583,5.494
5,3/15/2013,FALSE,58.01,3.622,2889.92,NA,1,412.01,225.4297742,5.494
5,3/22/2013,FALSE,65.96,3.611,2722.96,NA,239,282.76,225.5139561,5.494
5,3/29/2013,FALSE,53.25,3.606,3189.78,NA,167.64,23.38,225.598138,5.494
5,4/5/2013,FALSE,61.88,3.583,9023.29,927.32,170.24,405.3,225.6823199,5.278
5,4/12/2013,FALSE,62.36,3.529,1352.02,376.67,7.6,184.54,225.7665018,5.278
5,4/19/2013,FALSE,67.43,3.451,884.75,NA,34.2,21.11,225.7665018,5.278
5,4/26/2013,FALSE,60.44,3.417,222.75,NA,28,12.41,225.7665018,5.278
5,5/3/2013,FALSE,67.55,3.386,2933.78,5,25.5,773.23,NA,NA
5,5/10/2013,FALSE,65.52,3.392,1023.4,192,11.5,107.83,NA,NA
